-0.231612079777694,0.254609777115442,0.146572790219074
-0.227206723309135,0.255530860230462,0.148183867917229
-0.230578538037073,0.254799370763058,0.151978703347631
-0.230578130144112,0.254806301577233,0.151167388259047
-0.230611952163762,0.255867661185597,0.152780777350649
-0.23186577215155,0.254335361736345,0.148197866631955
-0.232405075418426,0.254880234385999,0.149275271469259
-0.230309974118198,0.254508452267097,0.153603507831872
-0.228300201387907,0.257185939404829,0.147088796694715
-0.230678372524179,0.258011172844851,0.1535736102681
-0.231140420550119,0.256187623682516,0.148722163564975
-0.229606250012694,0.257220266382814,0.147900791604901
-0.23032226234113,0.255117681298598,0.145215298040381
-0.231923125167613,0.25622392971477,0.147370379643629
-0.230103751630129,0.256430353572142,0.147907994347717
-0.232407794704834,0.254834028958164,0.154684038726489
-0.230568111049515,0.254567529796147,0.147653999813238
-0.23084034600504,0.254796070964531,0.153331031126259
-0.23009672375058,0.256140755820437,0.150344249884863
-0.230603836569651,0.255596545605027,0.153053525984902
-0.229053026951042,0.256093887958359,0.15196633620475
-0.23009658778626,0.256143066091829,0.150073811522001
-0.230601797104845,0.255631199675903,0.148996950541979
-0.230041138270683,0.254222154313919,0.154687435590389
-0.232159498638682,0.255425765345666,0.147377446422124
-0.229607201762937,0.257204094483072,0.149793860144932
-0.229045319249891,0.255815841563614,0.153050399927588
-0.231074272118342,0.254039491480478,0.148470207373247
-0.23010415952309,0.256423422757966,0.148719309436302
-0.230113634760405,0.25667143562462,0.151150944430664
-0.229549440853913,0.255322457318821,0.149810032044674
-0.23002935163992,0.254013416060925,0.147658348427381
-0.229240706857441,0.253669030105833,0.153609894788765
-0.230317273926387,0.254793429476017,0.151708129020449
-0.230357579968305,0.256153627921653,0.14980350912346
-0.230948160121938,0.258281298898287,0.154382751049613
-0.230605060248534,0.255575753162501,0.155487471250656
-0.231649708798316,0.255606449124837,0.155758453470799
-0.234486664816838,0.254663579915926,0.150901299632383
-0.23164454215414,0.255694239437723,0.145481795682061
-0.230347424909387,0.255917166411958,0.14601968231479
-0.2279410062906,0.253935852236511,0.149009452527126
