87    80,1932,-1466,-1731,35,2613,-337,816,FF,0,0,0,FF,0,0,0,D1,1,28,-21
90    80,1882,-1757,-1691,E8,2536,-619,892,FF,0,0,0,FF,0,0,0,D1,-1,30,-22
93    80,1763,-1970,-1644,52,2386,-827,949,FF,0,0,0,FF,0,0,0,D1,-1,30,-22
96    80,1596,-2091,-1607,7F,2175,-935,1002,FF,0,0,0,FF,0,0,0,D1,0,30,-22
99    80,1389,-2106,-1579,89,1929,-933,1036,FF,0,0,0,FF,0,0,0,D1,1,29,-23
102    80,962,-1815,-1565,87,1671,-818,1060,FF,0,0,0,FF,0,0,0,D1,1,29,-23
105    80,792,-1517,-1567,87,1671,-818,1060,FF,0,0,0,FF,0,0,0,D1,0,28,-21
108    80,677,-1154,-1580,52,1106,107,988,FF,0,0,0,FF,0,0,0,D1,0,28,-21
111    80,633,-742,-1605,20,1056,534,932,FF,0,0,0,FF,0,0,0,D1,1,29,-22
114    80,667,-326,-1643,47,1095,971,869,FF,0,0,0,FF,0,0,0,D1,1,30,-22
117    80,777,68,-1677,C5,1221,1376,795,FF,0,0,0,FF,0,0,0,D1,1,30,-22
120    80,955,410,-1717,87,1415,1716,727,FF,0,0,0,FF,0,0,0,D1,0,29,-21
123    80,1439,836,-1777,7F,1663,1966,663,FF,0,0,0,FF,0,0,0,D1,0,29,-21
126    80,1702,872,-1813,96,2221,2113,586,FF,0,0,0,FF,0,0,0,D1,1,29,-21
129    80,1937,796,-1822,AD,2477,1996,572,FF,0,0,0,FF,0,0,0,D1,1,29,-21
132    80,2126,606,-1816,7B,2683,1757,579,FF,0,0,0,FF,0,0,0,D1,0,30,-23
135    80,2255,319,-1807,F8,2808,1419,612,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
138    80,2291,-39,-1779,19,2841,1009,664,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
141    80,2237,-445,-1752,DB,2779,562,729,FF,0,0,0,FF,0,0,0,D1,0,30,-22
144    80,2091,-847,-1713,42,2626,120,797,FF,0,0,0,FF,0,0,0,D1,0,30,-22
147    80,1579,-1557,-1612,59,2393,-284,868,FF,0,0,0,FF,0,0,0,D1,0,28,-22
150    80,1258,-1797,-1582,EA,1770,-833,1007,FF,0,0,0,FF,0,0,0,D1,1,28,-21
153    80,927,-1932,-1559,93,1427,-935,1056,FF,0,0,0,FF,0,0,0,D1,1,28,-21
156    80,605,-1948,-1536,5A,1114,-910,1085,FF,0,0,0,FF,0,0,0,D1,0,28,-21
159    80,339,-1855,-1529,55,853,-758,1094,FF,0,0,0,FF,0,0,0,D1,0,28,-21
162    80,147,-1656,-1524,9F,671,-494,1084,FF,0,0,0,FF,0,0,0,D1,0,28,-23
165    80,43,-1382,-1541,40,576,-146,1060,FF,0,0,0,FF,0,0,0,D1,0,28,-23
168    80,135,-695,-1594,4A,586,253,1011,FF,0,0,0,FF,0,0,0,D1,2,27,-21
171    80,321,-350,-1621,4A,898,1048,891,FF,0,0,0,FF,0,0,0,D1,2,28,-23
174    80,585,-46,-1642,96,1174,1374,831,FF,0,0,0,FF,0,0,0,D1,2,28,-23
177    80,903,184,-1668,D6,1494,1609,778,FF,0,0,0,FF,0,0,0,D1,1,29,-22
180    80,1249,322,-1682,34,1844,1734,738,FF,0,0,0,FF,0,0,0,D1,1,29,-22
183    80,1593,357,-1698,8B,2187,1736,711,FF,0,0,0,FF,0,0,0,D1,1,29,-23
186    80,1913,290,-1698,C1,2497,1614,699,FF,0,0,0,FF,0,0,0,D1,1,29,-21
189    80,2179,128,-1690,BB,2747,1385,714,FF,0,0,0,FF,0,0,0,D1,1,29,-21
192    80,2477,-396,-1658,6C,3015,711,780,FF,0,0,0,FF,0,0,0,D1,0,29,-21
195    80,2497,-713,-1640,C9,3017,334,821,FF,0,0,0,FF,0,0,0,D1,0,29,-21
198    80,2433,-1020,-1608,78,2936,-25,870,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
201    80,2292,-1284,-1590,D7,2775,-325,911,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
204    80,2098,-1476,-1567,01,2561,-538,945,FF,0,0,0,FF,0,0,0,D1,2,28,-21
207    80,1849,-1581,-1562,07,2311,-638,965,FF,0,0,0,FF,0,0,0,D1,0,29,-21
210    80,1591,-1586,-1567,00,2048,-616,967,FF,0,0,0,FF,0,0,0,D1,0,29,-21
213    80,1110,-1303,-1609,FC,1788,-475,945,FF,0,0,0,FF,0,0,0,D1,-2,30,-22
216    80,911,-1035,-1644,59,1369,102,860,FF,0,0,0,FF,0,0,0,D1,-2,30,-22
219    80,766,-713,-1691,CE,1230,486,796,FF,0,0,0,FF,0,0,0,D1,0,30,-22
222    80,671,-374,-1741,7E,1150,884,728,FF,0,0,0,FF,0,0,0,D1,1,29,-23
225    80,623,-52,-1793,62,1122,1259,663,FF,0,0,0,FF,0,0,0,D1,1,29,-23
228    80,638,223,-1840,78,1144,1565,603,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
231    80,682,422,-1877,B4,1204,1781,556,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
234    80,846,514,-1905,0B,1291,1881,527,FF,0,0,0,FF,0,0,0,D1,0,29,-21
237    80,940,393,-1900,0B,1493,1688,549,FF,0,0,0,FF,0,0,0,D1,0,29,-21
240    80,1023,169,-1877,33,1587,1411,596,FF,0,0,0,FF,0,0,0,D1,0,30,-22
243    80,1096,-140,-1829,83,1667,1039,663,FF,0,0,0,FF,0,0,0,D1,0,30,-21
246    80,1149,-505,-1767,C2,1730,607,738,FF,0,0,0,FF,0,0,0,D1,0,30,-21
249    80,1183,-895,-1690,EF,1775,162,833,FF,0,0,0,FF,0,0,0,D1,2,29,-21
252    80,1204,-1273,-1611,0B,1803,-269,927,FF,0,0,0,FF,0,0,0,D1,2,29,-21
255    80,1215,-1606,-1542,21,1825,-633,1020,FF,0,0,0,FF,0,0,0,D1,1,29,-22
258    80,1255,-2020,-1414,34,1877,-1051,1158,FF,0,0,0,FF,0,0,0,D1,0,29,-22
261    80,1298,-2052,-1370,82,1922,-1059,1188,FF,0,0,0,FF,0,0,0,D1,0,29,-22
264    80,1359,-1961,-1341,BD,1981,-923,1199,FF,0,0,0,FF,0,0,0,D1,0,29,-22
267    80,1443,-1761,-1344,09,2057,-657,1184,FF,0,0,0,FF,0,0,0,D1,0,29,-22
270    80,1554,-1457,-1357,60,2144,-283,1137,FF,0,0,0,FF,0,0,0,D1,0,28,-23
273    80,1676,-1082,-1395,C2,2242,170,1073,FF,0,0,0,FF,0,0,0,D1,0,28,-23
276    80,1799,-659,-1450,1E,2334,657,984,FF,0,0,0,FF,0,0,0,D1,1,29,-22
279    80,2010,171,-1568,6E,2414,1141,888,FF,0,0,0,FF,0,0,0,D1,2,29,-22
282    80,2063,499,-1635,B1,2481,1925,719,FF,0,0,0,FF,0,0,0,D1,2,29,-22
285    80,2071,734,-1710,96,2454,2155,651,FF,0,0,0,FF,0,0,0,D1,0,29,-23
288    80,2024,854,-1755,4C,2380,2247,606,FF,0,0,0,FF,0,0,0,D1,0,29,-23
291    80,1915,847,-1796,D2,2258,2188,587,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
294    80,1750,724,-1813,2B,2091,1989,591,FF,0,0,0,FF,0,0,0,D1,1,29,-20
297    80,1541,480,-1820,66,1894,1662,622,FF,0,0,0,FF,0,0,0,D1,1,29,-20
300    80,1298,137,-1810,8B,1675,1243,674,FF,0,0,0,FF,0,0,0,D1,2,29,-21
303    80,788,-709,-1762,8B,1254,264,807,FF,0,0,0,FF,0,0,0,D1,2,29,-21
306    80,563,-1145,-1720,3A,1082,-213,881,FF,0,0,0,FF,0,0,0,D1,1,29,-23
309    80,386,-1530,-1684,BA,954,-623,949,FF,0,0,0,FF,0,0,0,D1,1,29,-23
312    80,270,-1840,-1647,7B,891,-931,997,FF,0,0,0,FF,0,0,0,D1,2,28,-22
315    80,226,-2052,-1626,7F,895,-1115,1025,FF,0,0,0,FF,0,0,0,D1,2,28,-22
318    80,252,-2144,-1609,C3,963,-1157,1037,FF,0,0,0,FF,0,0,0,D1,2,28,-22
321    80,357,-2113,-1610,47,1095,-1068,1012,FF,0,0,0,FF,0,0,0,D1,2,26,-22
324    80,747,-1706,-1666,FB,1495,-511,890,FF,0,0,0,FF,0,0,0,D1,2,26,-22
327    80,1002,-1364,-1699,C5,1733,-96,806,FF,0,0,0,FF,0,0,0,D1,1,29,-20
330    80,1272,-972,-1749,B6,1974,359,715,FF,0,0,0,FF,0,0,0,D1,0,28,-22
333    80,1534,-566,-1809,90,2192,820,628,FF,0,0,0,FF,0,0,0,D1,0,28,-22
336    80,1768,-167,-1856,44,2372,1241,553,FF,0,0,0,FF,0,0,0,D1,1,28,-22
339    80,1968,180,-1887,C8,2504,1595,493,FF,0,0,0,FF,0,0,0,D1,1,28,-22
342    80,2104,455,-1905,13,2579,1857,464,FF,0,0,0,FF,0,0,0,D1,2,28,-21
345    80,2181,638,-1896,24,2596,2004,470,FF,0,0,0,FF,0,0,0,D1,2,28,-21
348    80,2139,686,-1819,A2,2466,1926,571,FF,0,0,0,FF,0,0,0,D1,0,29,-21
351    80,2032,556,-1740,23,2339,1719,668,FF,0,0,0,FF,0,0,0,D1,0,29,-22
354    80,1887,334,-1640,90,2192,1424,797,FF,0,0,0,FF,0,0,0,D1,0,29,-22
357    80,1722,45,-1536,F9,2041,1067,932,FF,0,0,0,FF,0,0,0,D1,0,27,-21
360    80,1545,-286,-1425,6C,1900,685,1077,FF,0,0,0,FF,0,0,0,D1,0,27,-21
363    80,1378,-625,-1317,ED,1773,310,1212,FF,0,0,0,FF,0,0,0,D1,1,28,-21
366    80,1235,-962,-1238,99,1689,-37,1322,FF,0,0,0,FF,0,0,0,D1,0,29,-22
369    80,1054,-1506,-1138,99,1623,-531,1459,FF,0,0,0,FF,0,0,0,D1,0,29,-22
372    80,1021,-1672,-1145,6A,1642,-646,1455,FF,0,0,0,FF,0,0,0,D1,3,28,-22
375    80,1018,-1749,-1171,93,1683,-665,1402,FF,0,0,0,FF,0,0,0,D1,3,28,-22
378    80,1042,-1748,-1238,C5,1733,-592,1316,FF,0,0,0,FF,0,0,0,D1,1,28,-21
381    80,1083,-1674,-1345,FA,1786,-446,1191,FF,0,0,0,FF,0,0,0,D1,0,29,-20
384    80,1123,-1527,-1475,23,1827,-235,1046,FF,0,0,0,FF,0,0,0,D1,0,29,-20
387    80,1148,-1319,-1615,2C,1836,17,884,FF,0,0,0,FF,0,0,0,D1,0,30,-22
390    80,1145,-828,-1918,19,1817,289,714,FF,0,0,0,FF,0,0,0,D1,0,30,-22
393    80,1106,-582,-2054,8A,1674,791,406,FF,0,0,0,FF,0,0,0,D1,2,29,-21
396    80,1043,-357,-2166,1B,1563,991,302,FF,0,0,0,FF,0,0,0,D1,2,29,-21
399    80,970,-174,-2232,A5,1445,1136,238,FF,0,0,0,FF,0,0,0,D1,1,29,-22
402    80,883,-32,-2261,2F,1327,1224,218,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
405    80,817,49,-2248,CF,1231,1250,245,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
408    80,776,76,-2193,93,1171,1222,312,FF,0,0,0,FF,0,0,0,D1,1,29,-22
411    80,768,60,-2107,89,1161,1147,419,FF,0,0,0,FF,0,0,0,D1,1,29,-22
414    80,902,-98,-1821,89,1161,1147,419,FF,0,0,0,FF,0,0,0,D1,2,28,-20
417    80,1049,-224,-1665,EB,1515,775,889,FF,0,0,0,FF,0,0,0,D1,-1,28,-22
420    80,1239,-353,-1519,CD,1741,642,1042,FF,0,0,0,FF,0,0,0,D1,-1,28,-22
423    80,1468,-486,-1371,D4,2004,525,1177,FF,0,0,0,FF,0,0,0,D1,0,29,-23
426    80,1710,-610,-1254,ED,2285,426,1282,FF,0,0,0,FF,0,0,0,D1,0,29,-23
429    80,1951,-719,-1169,F7,2551,356,1356,FF,0,0,0,FF,0,0,0,D1,0,28,-21
432    80,2164,-811,-1125,DF,2783,311,1384,FF,0,0,0,FF,0,0,0,D1,0,28,-21
435    80,2430,-925,-1157,DF,3044,286,1307,FF,0,0,0,FF,0,0,0,D1,-1,30,-22
438    80,2452,-946,-1234,E6,3046,299,1209,FF,0,0,0,FF,0,0,0,D1,1,28,-21
441    80,2384,-949,-1341,88,2952,319,1094,FF,0,0,0,FF,0,0,0,D1,1,28,-21
444    80,2233,-937,-1475,CC,2764,348,958,FF,0,0,0,FF,0,0,0,D1,1,28,-22
447    80,1999,-912,-1622,C1,2497,377,813,FF,0,0,0,FF,0,0,0,D1,1,28,-22
450    80,1708,-882,-1758,78,2168,397,675,FF,0,0,0,FF,0,0,0,D1,1,28,-21
453    80,1376,-845,-1898,0D,1805,409,549,FF,0,0,0,FF,0,0,0,D1,0,31,-22
456    80,1025,-806,-2021,9B,1435,413,449,FF,0,0,0,FF,0,0,0,D1,0,31,-22
459    80,404,-741,-2145,25,805,415,362,FF,0,0,0,FF,0,0,0,D1,0,30,-22
462    80,181,-718,-2149,55,597,412,368,FF,0,0,0,FF,0,0,0,D1,0,30,-22
465    80,40,-693,-2126,E8,488,408,415,FF,0,0,0,FF,0,0,0,D1,1,28,-22
468    80,4,-675,-2058,E7,487,409,497,FF,0,0,0,FF,0,0,0,D1,1,28,-22
471    80,60,-662,-1975,52,594,416,607,FF,0,0,0,FF,0,0,0,D1,1,29,-21
474    80,221,-654,-1845,1D,797,436,736,FF,0,0,0,FF,0,0,0,D1,0,29,-22
477    80,466,-639,-1694,3B,1083,463,875,FF,0,0,0,FF,0,0,0,D1,0,29,-22
480    80,1103,-613,-1417,3B,1083,463,875,FF,0,0,0,FF,0,0,0,D1,0,28,-22
483    80,1450,-600,-1296,5E,2142,564,1239,FF,0,0,0,FF,0,0,0,D1,0,28,-22
486    80,1770,-583,-1197,9A,2458,604,1318,FF,0,0,0,FF,0,0,0,D1,0,28,-20
489    80,2037,-566,-1135,94,2708,638,1362,FF,0,0,0,FF,0,0,0,D1,1,28,-22
492    80,2234,-542,-1102,3B,2875,671,1366,FF,0,0,0,FF,0,0,0,D1,1,28,-22
495    80,2344,-514,-1117,73,2931,696,1339,FF,0,0,0,FF,0,0,0,D1,0,29,-23
498    80,2352,-490,-1169,4B,2891,717,1275,FF,0,0,0,FF,0,0,0,D1,0,29,-23
501    80,2267,-459,-1255,4B,2541,746,1069,FF,0,0,0,FF,0,0,0,D1,2,28,-21
504    80,1867,-401,-1497,DA,2266,754,944,FF,0,0,0,FF,0,0,0,D1,2,28,-21
507    80,1596,-375,-1638,AB,1963,754,803,FF,0,0,0,FF,0,0,0,D1,0,29,-22
510    80,1316,-358,-1778,7B,1659,749,674,FF,0,0,0,FF,0,0,0,D1,2,29,-21
513    80,1054,-355,-1912,68,1384,736,562,FF,0,0,0,FF,0,0,0,D1,2,29,-21
516    80,825,-371,-2025,99,1177,717,466,FF,0,0,0,FF,0,0,0,D1,1,29,-21
519    80,660,-402,-2100,0B,1035,684,396,FF,0,0,0,FF,0,0,0,D1,1,29,-21
522    80,577,-456,-2152,D7,983,641,361,FF,0,0,0,FF,0,0,0,D1,3,29,-23
525    80,657,-624,-2157,86,1158,514,376,FF,0,0,0,FF,0,0,0,D1,2,29,-20
528    80,805,-739,-2112,4C,1356,428,430,FF,0,0,0,FF,0,0,0,D1,2,29,-20
531    80,1003,-858,-2036,42,1602,334,504,FF,0,0,0,FF,0,0,0,D1,2,29,-21
534    80,1226,-982,-1937,53,1875,234,600,FF,0,0,0,FF,0,0,0,D1,2,29,-21
537    80,1455,-1103,-1827,58,2136,134,711,FF,0,0,0,FF,0,0,0,D1,2,30,-22
540    80,1667,-1206,-1720,3D,2365,45,830,FF,0,0,0,FF,0,0,0,D1,2,30,-22
543    80,1829,-1288,-1611,EB,2539,-28,933,FF,0,0,0,FF,0,0,0,D1,1,29,-21
546    80,1931,-1332,-1502,EB,2539,-28,933,FF,0,0,0,FF,0,0,0,D1,0,28,-21
549    80,1927,-1289,-1352,03,2563,-58,1202,FF,0,0,0,FF,0,0,0,D1,0,28,-21
552    80,1814,-1189,-1299,6A,2410,15,1250,FF,0,0,0,FF,0,0,0,D1,2,28,-23
555    80,1647,-1040,-1282,8B,2187,136,1261,FF,0,0,0,FF,0,0,0,D1,2,28,-23
558    80,1445,-848,-1287,8B,1931,298,1247,FF,0,0,0,FF,0,0,0,D1,2,29,-22
561    80,1223,-621,-1313,7B,1659,497,1211,FF,0,0,0,FF,0,0,0,D1,1,29,-22
564    80,1007,-377,-1361,7B,1403,717,1156,FF,0,0,0,FF,0,0,0,D1,1,29,-22
567    80,819,-130,-1438,A6,1041,1169,994,FF,0,0,0,FF,0,0,0,D1,1,29,-22
570    80,613,298,-1572,C8,968,1363,885,FF,0,0,0,FF,0,0,0,D1,1,29,-22
573    80,616,433,-1652,D5,981,1511,795,FF,0,0,0,FF,0,0,0,D1,-1,28,-21
576    80,688,505,-1717,37,1079,1598,720,FF,0,0,0,FF,0,0,0,D1,-1,28,-21
579    80,823,496,-1771,E0,1248,1611,663,FF,0,0,0,FF,0,0,0,D1,2,30,-20
582    80,1004,399,-1813,C6,1478,1540,610,FF,0,0,0,FF,0,0,0,D1,2,30,-22
585    80,1222,225,-1831,C5,1733,1389,586,FF,0,0,0,FF,0,0,0,D1,2,30,-22
588    80,1439,-23,-1837,CF,1999,1159,581,FF,0,0,0,FF,0,0,0,D1,1,28,-22
591    80,1805,-681,-1803,81,2433,533,652,FF,0,0,0,FF,0,0,0,D1,1,28,-22
594    80,1910,-1038,-1769,01,2561,179,708,FF,0,0,0,FF,0,0,0,D1,1,27,-22
597    80,1950,-1383,-1724,38,2616,-167,775,FF,0,0,0,FF,0,0,0,D1,1,29,-21
600    80,1912,-1680,-1677,15,2581,-480,839,FF,0,0,0,FF,0,0,0,D1,1,29,-21
603    80,1807,-1915,-1630,A1,2465,-724,910,FF,0,0,0,FF,0,0,0,D1,1,29,-20
606    80,1641,-2056,-1590,E9,2281,-885,970,FF,0,0,0,FF,0,0,0,D1,1,29,-20
609    80,1440,-2098,-1554,00,2048,-939,1017,FF,0,0,0,FF,0,0,0,D1,0,28,-21
612    80,1220,-2029,-1538,00,1551,-715,1052,FF,0,0,0,FF,0,0,0,D1,0,28,-21
615    80,822,-1586,-1548,35,1333,-446,1038,FF,0,0,0,FF,0,0,0,D1,2,29,-22
618    80,688,-1237,-1568,8F,1167,-90,1006,FF,0,0,0,FF,0,0,0,D1,2,29,-21
621    80,626,-842,-1598,34,1076,322,958,FF,0,0,0,FF,0,0,0,D1,2,29,-21
624    80,644,-424,-1633,2F,1071,756,895,FF,0,0,0,FF,0,0,0,D1,0,32,-22
627    80,740,-23,-1681,7E,1150,1181,826,FF,0,0,0,FF,0,0,0,D1,0,32,-22
630    80,907,333,-1722,1D,1309,1556,758,FF,0,0,0,FF,0,0,0,D1,1,30,-21
633    80,1121,618,-1758,FF,1799,2051,624,FF,0,0,0,FF,0,0,0,D1,1,28,-21
636    80,1640,877,-1791,22,2082,2129,585,FF,0,0,0,FF,0,0,0,D1,1,28,-21
639    80,1890,828,-1804,30,2352,2069,562,FF,0,0,0,FF,0,0,0,D1,0,28,-22
642    80,2095,661,-1801,16,2582,1888,560,FF,0,0,0,FF,0,0,0,D1,0,28,-22
645    80,2231,397,-1788,BB,2747,1595,579,FF,0,0,0,FF,0,0,0,D1,0,29,-22
648    80,2288,51,-1764,0E,2830,1212,615,FF,0,0,0,FF,0,0,0,D1,0,29,-22
651    80,2253,-344,-1730,02,2818,781,668,FF,0,0,0,FF,0,0,0,D1,2,28,-21
654    80,2126,-755,-1691,93,2707,332,738,FF,0,0,0,FF,0,0,0,D1,1,29,-22
657    80,1918,-1150,-1663,C4,2244,-466,896,FF,0,0,0,FF,0,0,0,D1,1,29,-22
660    80,1325,-1750,-1594,86,1926,-743,961,FF,0,0,0,FF,0,0,0,D1,1,29,-21
663    80,991,-1905,-1560,35,1589,-908,1017,FF,0,0,0,FF,0,0,0,D1,1,29,-21
666    80,671,-1951,-1534,EF,1263,-947,1060,FF,0,0,0,FF,0,0,0,D1,0,29,-22
669    80,392,-1878,-1518,CE,974,-852,1084,FF,0,0,0,FF,0,0,0,D1,0,29,-22
672    80,181,-1700,-1513,ED,749,-642,1088,FF,0,0,0,FF,0,0,0,D1,0,29,-22
675    80,59,-1442,-1525,61,609,-335,1071,FF,0,0,0,FF,0,0,0,D1,1,28,-22
678    80,28,-1119,-1541,61,624,451,980,FF,0,0,0,FF,0,0,0,D1,1,28,-22
681    80,272,-416,-1589,0B,779,853,924,FF,0,0,0,FF,0,0,0,D1,0,28,-21
684    80,518,-99,-1620,F9,1017,1217,865,FF,0,0,0,FF,0,0,0,D1,0,28,-22
687    80,829,152,-1652,26,1318,1501,804,FF,0,0,0,FF,0,0,0,D1,0,28,-22
690    80,1171,310,-1677,76,1654,1681,753,FF,0,0,0,FF,0,0,0,D1,1,29,-22
693    80,1518,368,-1700,D1,2001,1744,720,FF,0,0,0,FF,0,0,0,D1,1,29,-22
696    80,1848,324,-1704,18,2328,1686,696,FF,0,0,0,FF,0,0,0,D1,2,28,-22
699    80,2127,182,-1700,35,2833,1239,701,FF,0,0,0,FF,0,0,0,D1,2,28,-22
702    80,2331,-36,-1687,99,2969,899,729,FF,0,0,0,FF,0,0,0,D1,3,29,-22
705    80,2498,-645,-1645,CA,3018,519,767,FF,0,0,0,FF,0,0,0,D1,2,28,-21
708    80,2445,-958,-1619,9F,2975,146,819,FF,0,0,0,FF,0,0,0,D1,2,28,-21
711    80,2318,-1236,-1604,27,2855,-185,872,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
714    80,2131,-1451,-1585,6B,2667,-444,913,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
717    80,1893,-1574,-1572,81,2433,-605,943,FF,0,0,0,FF,0,0,0,D1,1,29,-22
720    80,1637,-1604,-1571,7A,2170,-641,959,FF,0,0,0,FF,0,0,0,D1,2,28,-21
723    80,1382,-1537,-1594,7C,1660,-366,935,FF,0,0,0,FF,0,0,0,D1,2,28,-21
726    80,943,-1106,-1649,AA,1450,-74,901,FF,0,0,0,FF,0,0,0,D1,1,29,-21
729    80,788,-798,-1689,0A,1290,289,845,FF,0,0,0,FF,0,0,0,D1,1,29,-21
732    80,684,-463,-1737,9C,1180,684,779,FF,0,0,0,FF,0,0,0,D1,0,29,-21
735    80,636,-130,-1787,67,1127,1075,708,FF,0,0,0,FF,0,0,0,D1,0,29,-21
738    80,636,153,-1831,64,1124,1420,644,FF,0,0,0,FF,0,0,0,D1,0,29,-22
741    80,679,373,-1868,90,1168,1684,589,FF,0,0,0,FF,0,0,0,D1,1,30,-21
744    80,746,501,-1887,90,1340,1877,536,FF,0,0,0,FF,0,0,0,D1,1,30,-21
747    80,831,519,-1900,9D,1437,1782,539,FF,0,0,0,FF,0,0,0,D1,0,30,-22
750    80,1016,228,-1875,FC,1532,1561,575,FF,0,0,0,FF,0,0,0,D1,0,30,-22
753    80,1091,-63,-1831,52,1618,1232,626,FF,0,0,0,FF,0,0,0,D1,0,29,-22
756    80,1140,-417,-1775,9C,1692,826,702,FF,0,0,0,FF,0,0,0,D1,0,28,-20
759    80,1177,-806,-1711,D1,1745,379,793,FF,0,0,0,FF,0,0,0,D1,0,28,-20
762    80,1196,-1194,-1643,F3,1779,-66,892,FF,0,0,0,FF,0,0,0,D1,0,29,-22
765    80,1214,-1541,-1573,0C,1830,-789,1073,FF,0,0,0,FF,0,0,0,D1,0,29,-22
768    80,1231,-1819,-1507,45,1861,-1003,1144,FF,0,0,0,FF,0,0,0,D1,0,30,-22
771    80,1295,-2064,-1396,6B,1899,-1084,1188,FF,0,0,0,FF,0,0,0,D1,0,30,-22
774    80,1350,-2005,-1366,A0,1952,-1020,1209,FF,0,0,0,FF,0,0,0,D1,1,29,-21
777    80,1433,-1827,-1363,E2,2018,-817,1205,FF,0,0,0,FF,0,0,0,D1,2,28,-22
780    80,1540,-1541,-1378,36,2102,-493,1171,FF,0,0,0,FF,0,0,0,D1,2,28,-22
783    80,1663,-1175,-1402,92,2194,-73,1109,FF,0,0,0,FF,0,0,0,D1,0,28,-23
786    80,1787,-758,-1441,F3,2291,400,1033,FF,0,0,0,FF,0,0,0,D1,0,28,-23
789    80,1899,-326,-1501,86,2438,1356,846,FF,0,0,0,FF,0,0,0,D1,0,28,-22
792    80,2049,436,-1626,AB,2475,1754,752,FF,0,0,0,FF,0,0,0,D1,1,28,-22
795    80,2061,702,-1684,AA,2474,2049,681,FF,0,0,0,FF,0,0,0,D1,1,28,-22
798    80,2026,849,-1728,75,2421,2213,625,FF,0,0,0,FF,0,0,0,D1,2,28,-22
801    80,1924,869,-1766,12,2322,2232,593,FF,0,0,0,FF,0,0,0,D1,2,28,-22
