804    80,1916,-594,-1189,9F,2719,632,1349,FF,0,0,0,FF,0,0,0,D1,0,29,-21
807    80,2152,-582,-1160,38,2872,665,1348,FF,0,0,0,FF,0,0,0,D1,0,29,-21
810    80,2340,-527,-1193,68,2920,694,1319,FF,0,0,0,FF,0,0,0,D1,1,29,-22
813    80,2291,-494,-1259,35,2869,718,1251,FF,0,0,0,FF,0,0,0,D1,2,29,-23
816    80,2155,-458,-1356,A2,2722,736,1149,FF,0,0,0,FF,0,0,0,D1,2,29,-23
819    80,1946,-430,-1476,BF,2495,750,1030,FF,0,0,0,FF,0,0,0,D1,2,28,-22
822    80,1687,-406,-1614,77,1911,762,782,FF,0,0,0,FF,0,0,0,D1,2,28,-22
825    80,1402,-378,-1746,46,1606,757,651,FF,0,0,0,FF,0,0,0,D1,0,29,-21
828    80,1119,-361,-1882,39,1337,744,537,FF,0,0,0,FF,0,0,0,D1,0,29,-21
831    80,689,-386,-2098,67,1127,724,443,FF,0,0,0,FF,0,0,0,D1,0,29,-23
834    80,568,-427,-2164,E6,998,689,376,FF,0,0,0,FF,0,0,0,D1,0,29,-22
837    80,523,-490,-2195,B9,953,646,338,FF,0,0,0,FF,0,0,0,D1,0,29,-22
840    80,564,-573,-2201,EF,1007,587,331,FF,0,0,0,FF,0,0,0,D1,1,29,-22
843    80,690,-677,-2166,EF,1007,587,331,FF,0,0,0,FF,0,0,0,D1,1,29,-22
846    80,871,-802,-2107,3F,1599,331,481,FF,0,0,0,FF,0,0,0,D1,-2,28,-20
849    80,1087,-931,-2018,4B,1867,228,583,FF,0,0,0,FF,0,0,0,D1,1,29,-21
852    80,1321,-1063,-1917,52,2130,127,694,FF,0,0,0,FF,0,0,0,D1,1,29,-21
855    80,1729,-1276,-1680,32,2354,38,812,FF,0,0,0,FF,0,0,0,D1,3,30,-22
858    80,1862,-1346,-1581,D7,2519,-34,931,FF,0,0,0,FF,0,0,0,D1,3,30,-22
861    80,1927,-1371,-1474,2B,2603,-80,1036,FF,0,0,0,FF,0,0,0,D1,1,28,-21
864    80,1916,-1351,-1407,25,2511,-55,1191,FF,0,0,0,FF,0,0,0,D1,1,28,-21
867    80,1837,-1274,-1350,30,2352,24,1227,FF,0,0,0,FF,0,0,0,D1,-2,29,-21
870    80,1690,-1144,-1315,55,2133,151,1246,FF,0,0,0,FF,0,0,0,D1,0,27,-22
873    80,1496,-967,-1303,55,1877,322,1229,FF,0,0,0,FF,0,0,0,D1,0,27,-22
876    80,1065,-520,-1365,4A,1610,524,1186,FF,0,0,0,FF,0,0,0,D1,1,29,-21
879    80,873,-272,-1420,52,1362,749,1123,FF,0,0,0,FF,0,0,0,D1,1,29,-21
882    80,715,-32,-1491,82,1154,986,1044,FF,0,0,0,FF,0,0,0,D1,2,29,-21
885    80,619,187,-1552,F8,1016,1208,956,FF,0,0,0,FF,0,0,0,D1,0,29,-21
888    80,589,352,-1630,D6,982,1541,774,FF,0,0,0,FF,0,0,0,D1,0,29,-21
891    80,639,456,-1697,40,1088,1619,696,FF,0,0,0,FF,0,0,0,D1,0,29,-22
894    80,747,480,-1762,EF,1263,1620,639,FF,0,0,0,FF,0,0,0,D1,0,29,-22
897    80,912,428,-1807,D7,1495,1539,596,FF,0,0,0,FF,0,0,0,D1,2,29,-22
900    80,1331,71,-1851,D9,1753,1375,582,FF,0,0,0,FF,0,0,0,D1,2,29,-22
903    80,1543,-213,-1843,DE,2014,1132,584,FF,0,0,0,FF,0,0,0,D1,1,30,-22
906    80,1719,-548,-1835,CA,2250,830,614,FF,0,0,0,FF,0,0,0,D1,1,30,-21
909    80,1847,-901,-1801,CA,2549,132,712,FF,0,0,0,FF,0,0,0,D1,1,30,-21
912    80,1911,-1257,-1757,18,2584,-214,775,FF,0,0,0,FF,0,0,0,D1,1,28,-22
915    80,1904,-1578,-1710,E8,2536,-519,841,FF,0,0,0,FF,0,0,0,D1,1,28,-22
918    80,1825,-1845,-1671,6A,2410,-757,905,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
921    80,1492,-2119,-1603,A9,2217,-901,959,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
924    80,1277,-2098,-1581,C0,1984,-943,1005,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
927    80,1052,-1966,-1566,BC,1724,-869,1026,FF,0,0,0,FF,0,0,0,D1,2,29,-21
930    80,853,-1736,-1572,C4,1476,-683,1034,FF,0,0,0,FF,0,0,0,D1,2,29,-21
933    80,698,-1421,-1594,5A,1114,-33,992,FF,0,0,0,FF,0,0,0,D1,0,28,-21
936    80,609,-1042,-1624,0D,1037,381,946,FF,0,0,0,FF,0,0,0,D1,0,28,-21
939    80,591,-630,-1655,12,1042,820,886,FF,0,0,0,FF,0,0,0,D1,-1,28,-22
942    80,655,-210,-1690,71,1137,1235,813,FF,0,0,0,FF,0,0,0,D1,0,27,-22
945    80,995,487,-1767,1E,1310,1607,743,FF,0,0,0,FF,0,0,0,D1,0,27,-22
948    80,1245,713,-1798,07,1543,1892,678,FF,0,0,0,FF,0,0,0,D1,1,29,-20
951    80,1511,832,-1823,1E,1822,2070,620,FF,0,0,0,FF,0,0,0,D1,1,29,-20
954    80,1772,841,-1834,1E,1822,2070,620,FF,0,0,0,FF,0,0,0,D1,2,29,-22
957    80,2002,725,-1834,28,2600,1859,555,FF,0,0,0,FF,0,0,0,D1,2,28,-24
960    80,2174,498,-1827,C3,2755,1553,579,FF,0,0,0,FF,0,0,0,D1,2,28,-24
963    80,2267,178,-1806,07,2823,1172,628,FF,0,0,0,FF,0,0,0,D1,1,29,-23
966    80,2182,-603,-1724,E9,2793,734,684,FF,0,0,0,FF,0,0,0,D1,1,29,-23
969    80,2009,-1003,-1680,70,2672,287,757,FF,0,0,0,FF,0,0,0,D1,1,28,-22
972    80,1759,-1362,-1633,99,2457,-131,835,FF,0,0,0,FF,0,0,0,D1,1,28,-22
975    80,1454,-1657,-1588,81,1851,-748,980,FF,0,0,0,FF,0,0,0,D1,0,28,-22
978    80,1121,-1854,-1556,E6,1510,-892,1031,FF,0,0,0,FF,0,0,0,D1,-1,29,-20
981    80,789,-1944,-1529,9D,1181,-910,1066,FF,0,0,0,FF,0,0,0,D1,-1,29,-20
984    80,485,-1920,-1514,81,897,-804,1082,FF,0,0,0,FF,0,0,0,D1,1,29,-21
987    80,241,-1786,-1516,AF,687,-579,1087,FF,0,0,0,FF,0,0,0,D1,1,29,-21
990    80,2,-1258,-1549,32,562,-260,1068,FF,0,0,0,FF,0,0,0,D1,2,28,-22
993    80,37,-920,-1578,18,536,117,1020,FF,0,0,0,FF,0,0,0,D1,0,29,-22
996    80,160,-569,-1611,66,614,521,968,FF,0,0,0,FF,0,0,0,D1,0,29,-22
999    80,379,-249,-1640,0B,1035,1265,849,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1002    80,661,26,-1660,46,1350,1531,793,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1005    80,995,225,-1688,A1,1697,1692,743,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1008    80,1342,327,-1708,FA,2042,1739,702,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1011    80,1983,224,-1718,43,2371,1659,687,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1014    80,2219,38,-1708,56,2646,1471,693,FF,0,0,0,FF,0,0,0,D1,1,30,-22
1017    80,2381,-225,-1692,1D,2845,1189,714,FF,0,0,0,FF,0,0,0,D1,1,30,-22
1020    80,2457,-525,-1671,1D,2998,463,796,FF,0,0,0,FF,0,0,0,D1,0,30,-22
1023    80,2450,-835,-1655,7B,2939,96,848,FF,0,0,0,FF,0,0,0,D1,0,30,-22
1026    80,2355,-1129,-1628,F0,2800,-224,895,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1029    80,2185,-1363,-1606,29,2601,-470,938,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1032    80,1714,-1597,-1583,33,2355,-607,960,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1035    80,1451,-1568,-1593,2B,2091,-627,969,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1038    80,1205,-1435,-1607,27,1831,-526,957,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1041    80,983,-1216,-1638,3D,1396,-3,882,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1044    80,806,-931,-1676,DE,1246,367,813,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1047    80,685,-606,-1726,7E,1150,765,746,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1050    80,624,-277,-1771,56,1110,1152,675,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1053    80,611,25,-1825,5E,1118,1486,615,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1056    80,706,433,-1895,90,1168,1736,566,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1059    80,791,492,-1920,E1,1249,1872,535,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1062    80,881,445,-1924,3E,1342,1882,525,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1065    80,964,291,-1905,FD,1533,1520,571,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1068    80,1037,37,-1872,4F,1615,1173,632,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1071    80,1090,-293,-1822,8D,1677,756,711,FF,0,0,0,FF,0,0,0,D1,1,27,-22
1074    80,1132,-667,-1759,BB,1723,308,795,FF,0,0,0,FF,0,0,0,D1,1,27,-22
1077    80,1169,-1420,-1612,D7,1751,-131,885,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1080    80,1177,-1720,-1531,EB,1771,-520,975,FF,0,0,0,FF,0,0,0,D1,3,29,-23
1083    80,1195,-1940,-1472,FE,1790,-827,1061,FF,0,0,0,FF,0,0,0,D1,3,29,-23
1086    80,1232,-2052,-1412,FE,1857,-1071,1181,FF,0,0,0,FF,0,0,0,D1,3,28,-21
1089    80,1283,-2047,-1366,78,1912,-982,1198,FF,0,0,0,FF,0,0,0,D1,3,28,-21
1092    80,1360,-1918,-1351,C1,1985,-755,1186,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1095    80,1450,-1673,-1354,1A,2074,-414,1148,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1098    80,1564,-1341,-1383,7F,2175,16,1090,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
1101    80,1815,-515,-1474,E7,2279,499,1014,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1104    80,1926,-97,-1529,41,2369,989,915,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1107    80,2003,279,-1603,82,2434,1444,816,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1110    80,2043,582,-1673,9F,2463,2094,654,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1113    80,2032,775,-1726,69,2409,2228,609,FF,0,0,0,FF,0,0,0,D1,2,28,-21
1116    80,1971,853,-1765,02,2306,2218,585,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1119    80,1847,803,-1794,68,2152,2067,584,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1122    80,1451,343,-1811,A8,1960,1779,600,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
1125    80,1204,-19,-1795,CE,1742,1389,646,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
1128    80,948,-437,-1770,EF,1519,930,707,FF,0,0,0,FF,0,0,0,D1,1,28,-23
1131    80,701,-876,-1738,EF,1519,930,707,FF,0,0,0,FF,0,0,0,D1,1,28,-23
1134    80,486,-1285,-1704,BF,959,-475,920,FF,0,0,0,FF,0,0,0,D1,2,29,-23
1137    80,315,-1646,-1670,62,866,-815,973,FF,0,0,0,FF,0,0,0,D1,2,28,-21
1140    80,213,-1916,-1645,4D,845,-1044,1006,FF,0,0,0,FF,0,0,0,D1,2,28,-21
1143    80,187,-2083,-1634,79,889,-1136,1018,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1146    80,353,-2062,-1659,E6,998,-1087,1002,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1149    80,541,-1876,-1684,89,1161,-905,961,FF,0,0,0,FF,0,0,0,D1,1,30,-23
1152    80,782,-1588,-1716,60,1612,-222,815,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1155    80,1051,-1236,-1759,3E,1854,219,727,FF,0,0,0,FF,0,0,0,D1,1,29,-23
1158    80,1330,-842,-1815,29,2089,674,636,FF,0,0,0,FF,0,0,0,D1,0,27,-23
1161    80,1599,-442,-1857,EE,2286,1111,553,FF,0,0,0,FF,0,0,0,D1,0,27,-23
1164    80,1830,-65,-1894,89,2441,1492,494,FF,0,0,0,FF,0,0,0,D1,2,30,-21
1167    80,2141,507,-1914,ED,2541,1785,455,FF,0,0,0,FF,0,0,0,D1,2,30,-21
1170    80,2196,652,-1903,17,2583,1966,448,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1173    80,2175,690,-1867,FD,2557,2027,472,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1176    80,2099,623,-1814,40,2368,1794,617,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1179    80,1976,459,-1720,AE,2222,1528,735,FF,0,0,0,FF,0,0,0,D1,0,30,-21
1182    80,1816,210,-1621,15,2069,1193,872,FF,0,0,0,FF,0,0,0,D1,0,30,-21
1185    80,1637,-88,-1514,7D,1917,818,1011,FF,0,0,0,FF,0,0,0,D1,1,29,-20
1188    80,1299,-776,-1308,F9,1785,433,1152,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1191    80,1160,-1100,-1227,92,1682,75,1270,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1194    80,1069,-1377,-1179,55,1621,-230,1362,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1197    80,1012,-1588,-1151,55,1608,-609,1429,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1200    80,987,-1718,-1160,6B,1643,-660,1393,FF,0,0,0,FF,0,0,0,D1,0,30,-21
1203    80,992,-1770,-1210,9E,1694,-619,1312,FF,0,0,0,FF,0,0,0,D1,0,30,-21
1206    80,1019,-1744,-1299,D4,1748,-493,1195,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1209    80,1056,-1637,-1418,FF,1791,-296,1051,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1212    80,1113,-1241,-1686,1A,1818,-54,890,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1215    80,1116,-999,-1834,0F,1807,211,720,FF,0,0,0,FF,0,0,0,D1,-1,30,-21
1218    80,1093,-751,-1968,E4,1764,478,551,FF,0,0,0,FF,0,0,0,D1,-1,30,-21
1221    80,1045,-515,-2096,2F,1583,940,302,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1224    80,981,-305,-2196,BB,1467,1103,237,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1227    80,907,-135,-2249,48,1352,1206,209,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1230    80,827,-17,-2264,E3,1251,1249,220,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1233    80,745,58,-2181,9B,1179,1236,282,FF,0,0,0,FF,0,0,0,D1,1,28,-22
1236    80,759,24,-2075,83,1155,1178,383,FF,0,0,0,FF,0,0,0,D1,0,29,-23
1239    80,819,-52,-1953,A5,1189,1081,515,FF,0,0,0,FF,0,0,0,D1,0,29,-23
1242    80,929,-153,-1807,A5,1189,1081,515,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1245    80,1088,-278,-1641,78,1656,690,985,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1248    80,1291,-411,-1490,74,1908,566,1125,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1251    80,1528,-547,-1356,84,2180,462,1239,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1254    80,1767,-668,-1253,91,2449,381,1321,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1257    80,2197,-863,-1136,85,2693,326,1357,FF,0,0,0,FF,0,0,0,D1,1,30,-21
1260    80,2340,-926,-1146,42,2882,298,1351,FF,0,0,0,FF,0,0,0,D1,2,28,-21
1263    80,2420,-971,-1197,42,3036,302,1225,FF,0,0,0,FF,0,0,0,D1,2,28,-21
1266    80,2417,-986,-1282,9C,2972,322,1106,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1269    80,2322,-984,-1400,FB,2811,351,981,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1272    80,2142,-962,-1530,06,2566,379,845,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1275    80,1892,-932,-1673,CC,2252,405,696,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1278    80,1241,-857,-1945,65,1893,424,574,FF,0,0,0,FF,0,0,0,D1,0,28,-22
1281    80,894,-816,-2047,EE,1518,430,466,FF,0,0,0,FF,0,0,0,D1,1,28,-23
1284    80,570,-780,-2129,89,1161,435,386,FF,0,0,0,FF,0,0,0,D1,1,28,-23
1287    80,292,-750,-2166,69,617,431,361,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1290    80,97,-725,-2163,D9,473,429,394,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1293    80,-9,-702,-2122,B6,438,428,463,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
1296    80,-19,-684,-2041,03,515,432,569,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1299    80,78,-669,-1938,B6,694,443,691,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1302    80,540,-647,-1661,C2,962,466,831,FF,0,0,0,FF,0,0,0,D1,1,27,-22
1305    80,863,-643,-1509,0F,1295,490,965,FF,0,0,0,FF,0,0,0,D1,1,27,-22
1308    80,1211,-628,-1379,0F,2022,554,1199,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1311    80,1549,-615,-1265,37,2359,589,1284,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1314    80,1857,-603,-1185,4B,2635,625,1336,FF,0,0,0,FF,0,0,0,D1,0,30,-20
1317    80,2103,-583,-1135,0D,2829,661,1356,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1320    80,2268,-561,-1122,6B,2923,691,1334,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1323    80,2307,-504,-1223,63,2915,714,1282,FF,0,0,0,FF,0,0,0,D1,-1,28,-23
1326    80,2190,-465,-1314,F1,2801,734,1199,FF,0,0,0,FF,0,0,0,D1,-1,28,-23
1329    80,1995,-438,-1432,2F,2342,764,959,FF,0,0,0,FF,0,0,0,D1,1,29,-24
1332    80,1747,-411,-1567,F7,2039,766,831,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1335    80,1465,-386,-1702,C2,1730,768,705,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1338    80,1189,-376,-1838,A1,1441,756,582,FF,0,0,0,FF,0,0,0,D1,0,28,-22
1341    80,935,-374,-1965,B8,1208,736,480,FF,0,0,0,FF,0,0,0,D1,0,28,-22
1344    80,731,-394,-2065,0F,1039,707,389,FF,0,0,0,FF,0,0,0,D1,2,30,-22
1347    80,543,-495,-2173,C4,964,668,337,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1350    80,567,-575,-2187,D4,980,610,324,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1353    80,667,-674,-2163,F6,1270,462,373,FF,0,0,0,FF,0,0,0,D1,-1,28,-21
1356    80,834,-788,-2111,E0,1504,366,431,FF,0,0,0,FF,0,0,0,D1,-1,28,-21
1359    80,1037,-910,-2030,EB,1771,266,525,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1362    80,1271,-1039,-1931,F4,2036,165,634,FF,0,0,0,FF,0,0,0,D1,2,29,-21
1365    80,1501,-1155,-1828,E8,2280,71,760,FF,0,0,0,FF,0,0,0,D1,1,28,-23
1368    80,1837,-1323,-1600,A1,2465,-11,878,FF,0,0,0,FF,0,0,0,D1,0,27,-22
1371    80,1926,-1356,-1496,12,2578,-66,980,FF,0,0,0,FF,0,0,0,D1,0,27,-22
1374    80,1935,-1339,-1412,12,2558,-74,1151,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1377    80,1866,-1274,-1345,7B,2427,-12,1208,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1380    80,1742,-1165,-1307,B1,2225,95,1229,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1383    80,1560,-1003,-1291,BE,1982,248,1224,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1386    80,1345,-798,-1305,B4,1716,438,1201,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1389    80,922,-312,-1391,B1,1457,655,1146,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1392    80,749,-65,-1461,D5,1237,887,1074,FF,0,0,0,FF,0,0,0,D1,1,29,-21
1395    80,634,157,-1529,2E,1070,1115,986,FF,0,0,0,FF,0,0,0,D1,-1,28,-20
1398    80,594,333,-1613,C9,969,1483,809,FF,0,0,0,FF,0,0,0,D1,-1,28,-20
1401    80,617,453,-1681,16,1046,1587,731,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1404    80,711,498,-1740,AA,1194,1620,662,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1407    80,863,460,-1787,7F,1407,1572,608,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1410    80,1060,336,-1825,7C,1660,1442,580,FF,0,0,0,FF,0,0,0,D1,0,27,-22
1413    80,1484,-137,-1841,80,1920,1231,581,FF,0,0,0,FF,0,0,0,D1,0,27,-22
1416    80,1675,-462,-1832,76,2166,951,596,FF,0,0,0,FF,0,0,0,D1,0,27,-24
1419    80,1813,-815,-1805,76,2166,951,596,FF,0,0,0,FF,0,0,0,D1,0,27,-21
1422    80,1897,-1170,-1770,16,2582,-77,743,FF,0,0,0,FF,0,0,0,D1,0,27,-21
1425    80,1907,-1497,-1730,07,2567,-399,812,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1428    80,1847,-1780,-1679,A7,2471,-662,882,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1431    80,1712,-1984,-1634,01,2305,-846,946,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1434    80,1319,-2094,-1566,20,2080,-928,992,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1437    80,1099,-1990,-1548,27,1831,-901,1028,FF,0,0,0,FF,0,0,0,D1,1,30,-22
1440    80,897,-1780,-1538,2D,1353,-521,1040,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1443    80,730,-1483,-1550,98,1176,-184,1010,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1446    80,622,-1115,-1573,30,1072,215,967,FF,0,0,0,FF,0,0,0,D1,0,30,-22
1449    80,590,-707,-1610,13,1043,643,912,FF,0,0,0,FF,0,0,0,D1,0,30,-22
1452    80,640,-292,-1652,4F,1103,1072,843,FF,0,0,0,FF,0,0,0,D1,2,29,-22
1455    80,769,96,-1699,E1,1249,1460,774,FF,0,0,0,FF,0,0,0,D1,2,28,-22
1458    80,1198,673,-1786,B7,1463,1782,701,FF,0,0,0,FF,0,0,0,D1,2,28,-22
1461    80,1462,816,-1820,B9,1721,2004,637,FF,0,0,0,FF,0,0,0,D1,1,30,-21
1464    80,1728,840,-1842,E7,2279,2087,567,FF,0,0,0,FF,0,0,0,D1,1,30,-21
1467    80,1968,747,-1850,D8,2520,1936,560,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1470    80,2147,549,-1844,90,2704,1671,571,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1473    80,2259,255,-1823,F3,2803,1315,608,FF,0,0,0,FF,0,0,0,D1,-1,29,-23
1476    80,2278,-111,-1794,FC,2812,897,657,FF,0,0,0,FF,0,0,0,D1,0,31,-23
1479    80,2060,-916,-1717,A2,2722,450,725,FF,0,0,0,FF,0,0,0,D1,0,31,-23
1482    80,1820,-1288,-1671,ED,2541,18,802,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1485    80,1518,-1591,-1619,ED,1980,-666,945,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1488    80,1186,-1811,-1589,6A,1642,-856,1007,FF,0,0,0,FF,0,0,0,D1,0,29,-20
1491    80,855,-1933,-1561,1A,1306,-919,1055,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
1494    80,539,-1932,-1536,EC,1004,-857,1076,FF,0,0,0,FF,0,0,0,D1,-1,29,-21
1497    80,283,-1825,-1531,FB,763,-676,1087,FF,0,0,0,FF,0,0,0,D1,1,31,-22
1500    80,93,-1619,-1534,5E,606,-391,1079,FF,0,0,0,FF,0,0,0,D1,1,31,-22
1503    80,10,-996,-1557,1E,542,-32,1047,FF,0,0,0,FF,0,0,0,D1,1,31,-20
1506    80,124,-643,-1587,44,716,770,940,FF,0,0,0,FF,0,0,0,D1,1,31,-20
1509    80,326,-305,-1612,AC,940,1138,882,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1512    80,598,-10,-1639,D1,1233,1434,822,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1515    80,925,203,-1670,25,1573,1634,777,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1518    80,1275,327,-1694,83,1923,1726,739,FF,0,0,0,FF,0,0,0,D1,1,30,-22
1521    80,1623,351,-1706,CF,2255,1693,711,FF,0,0,0,FF,0,0,0,D1,1,30,-22
1524    80,2197,87,-1709,F7,2551,1541,701,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1527    80,2374,-166,-1705,DB,2779,1293,703,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1530    80,2465,-468,-1681,DB,2779,1293,703,FF,0,0,0,FF,0,0,0,D1,0,28,-21
1533    80,2473,-783,-1663,96,2966,228,808,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1536    80,2394,-1084,-1639,28,2856,-112,848,FF,0,0,0,FF,0,0,0,D1,0,29,-22
1539    80,2243,-1332,-1612,77,2679,-388,894,FF,0,0,0,FF,0,0,0,D1,-1,28,-22
1542    80,2026,-1517,-1611,96,2454,-565,930,FF,0,0,0,FF,0,0,0,D1,-1,28,-22
1545    80,1780,-1602,-1603,92,2194,-630,950,FF,0,0,0,FF,0,0,0,D1,-1,27,-21
1548    80,1269,-1485,-1626,8B,1931,-575,953,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1551    80,1042,-1280,-1661,8B,1465,-132,904,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1554    80,856,-1007,-1694,0F,1295,217,854,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1557    80,724,-685,-1739,9B,1179,607,793,FF,0,0,0,FF,0,0,0,D1,0,30,-23
1560    80,643,-356,-1784,5E,1118,1001,723,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
1563    80,620,-39,-1823,55,1109,1357,657,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1566    80,632,231,-1863,7C,1148,1643,598,FF,0,0,0,FF,0,0,0,D1,1,28,-21
1569    80,764,505,-1912,C1,1217,1824,558,FF,0,0,0,FF,0,0,0,D1,0,29,-23
1572    80,857,482,-1914,1D,1309,1883,537,FF,0,0,0,FF,0,0,0,D1,0,29,-23
1575    80,947,347,-1901,E8,1512,1617,566,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1578    80,1026,110,-1873,3B,1595,1309,621,FF,0,0,0,FF,0,0,0,D1,1,29,-22
1581    80,1084,-207,-1835,80,1664,919,687,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
1584    80,1123,-576,-1777,B2,1714,479,768,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1587    80,1153,-972,-1712,D3,1747,32,864,FF,0,0,0,FF,0,0,0,D1,0,29,-21
1590    80,1182,-1667,-1565,E9,1769,-381,959,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
1593    80,1194,-1913,-1491,FB,1787,-724,1046,FF,0,0,0,FF,0,0,0,D1,-1,29,-22
